Port Name,State,Port Code,Border,Date,Measure,Value
San Luis,Arizona,2608,US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicles,226457
San Luis,Arizona,2608,US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,408854
San Luis,Arizona,2608,US-Mexico Border,04/01/2019 12:00:00 AM,Pedestrians,182391
San Luis,Arizona,2608,US-Mexico Border,04/01/2019 12:00:00 AM,Buses,5
San Luis,Arizona,2608,US-Mexico Border,04/01/2019 12:00:00 AM,Bus Passengers,5
Houlton,Maine,106,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,5414
Houlton,Maine,106,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,2052
Houlton,Maine,106,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,15546
Houlton,Maine,106,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,29217
Houlton,Maine,106,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,15
Houlton,Maine,106,US-Canada Border,04/01/2019 12:00:00 AM,Buses,13
Houlton,Maine,106,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,45
Metaline Falls,Washington,3025,US-Canada Border,04/01/2019 12:00:00 AM,Buses,6
Metaline Falls,Washington,3025,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,1
Port Huron,Michigan,3802,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,69254
Port Huron,Michigan,3802,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,53767
Sault Sainte Marie,Michigan,3803,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,83202
Grand Portage,Minnesota,3613,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,13677
Grand Portage,Minnesota,3613,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,337
Pembina,North Dakota,3401,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,19782
Pembina,North Dakota,3401,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,17418
Port Angeles,Washington,3007,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,16
Port Angeles,Washington,3007,US-Canada Border,04/01/2019 12:00:00 AM,Buses,5
Port Angeles,Washington,3007,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,9915
Port Angeles,Washington,3007,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,4253
Fort Kent,Maine,110,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,1017
Fort Kent,Maine,110,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,228
Fort Kent,Maine,110,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,790
Fort Kent,Maine,110,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,8265
Fort Kent,Maine,110,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,11878
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Trucks,38435
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Truck Containers Full,33603
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Truck Containers Empty,5873
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Trains,61
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Train Passengers,244
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Rail Containers Full,3165
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Rail Containers Empty,3759
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicles,274515
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,548718
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Pedestrians,280227
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Buses,849
Nogales,Arizona,2604,US-Mexico Border,04/01/2019 12:00:00 AM,Bus Passengers,18571
Fort Kent,Maine,110,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,58
Grand Portage,Minnesota,3613,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,643
Fort Kent,Maine,110,US-Canada Border,04/01/2019 12:00:00 AM,Buses,4
Fort Kent,Maine,110,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,121
Sault Sainte Marie,Michigan,3803,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,47885
Sault Sainte Marie,Michigan,3803,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Empty,829
Sault Sainte Marie,Michigan,3803,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Full,1042
Sault Sainte Marie,Michigan,3803,US-Canada Border,04/01/2019 12:00:00 AM,Train Passengers,58
Oroville,Washington,3019,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,321
Port Angeles,Washington,3007,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,18
Port Angeles,Washington,3007,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,12
Port Angeles,Washington,3007,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,29
Naco,Arizona,2603,US-Mexico Border,04/01/2019 12:00:00 AM,Trucks,359
Naco,Arizona,2603,US-Mexico Border,04/01/2019 12:00:00 AM,Truck Containers Full,175
Naco,Arizona,2603,US-Mexico Border,04/01/2019 12:00:00 AM,Truck Containers Empty,184
Naco,Arizona,2603,US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicles,28515
Naco,Arizona,2603,US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,50101
Naco,Arizona,2603,US-Mexico Border,04/01/2019 12:00:00 AM,Pedestrians,13688
Oroville,Washington,3019,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,26561
Oroville,Washington,3019,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,15444
Fort Fairfield,Maine,107,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,307
Fort Fairfield,Maine,107,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,117
Fort Fairfield,Maine,107,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,190
Fort Fairfield,Maine,107,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,7795
Fort Fairfield,Maine,107,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,12616
Oroville,Washington,3019,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,983
Oroville,Washington,3019,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,1564
Oroville,Washington,3019,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,2516
Sault Sainte Marie,Michigan,3803,US-Canada Border,04/01/2019 12:00:00 AM,Trains,29
Sault Sainte Marie,Michigan,3803,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,768
Detroit,Michigan,3801,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,126796
Detroit,Michigan,3801,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,89896
Detroit,Michigan,3801,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,37879
Lukeville,Arizona,2602,US-Mexico Border,04/01/2019 12:00:00 AM,Trucks,14
Lukeville,Arizona,2602,US-Mexico Border,04/01/2019 12:00:00 AM,Truck Containers Full,14
Lukeville,Arizona,2602,US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicles,37896
Lukeville,Arizona,2602,US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,96740
Lukeville,Arizona,2602,US-Mexico Border,04/01/2019 12:00:00 AM,Pedestrians,5019
Lukeville,Arizona,2602,US-Mexico Border,04/01/2019 12:00:00 AM,Buses,59
Lukeville,Arizona,2602,US-Mexico Border,04/01/2019 12:00:00 AM,Bus Passengers,319
Van Buren,Maine,108,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,1342
Van Buren,Maine,108,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,805
Pembina,North Dakota,3401,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,2936
Pembina,North Dakota,3401,US-Canada Border,04/01/2019 12:00:00 AM,Trains,116
Pembina,North Dakota,3401,US-Canada Border,04/01/2019 12:00:00 AM,Train Passengers,232
Pembina,North Dakota,3401,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Full,11974
Pembina,North Dakota,3401,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Empty,1835
Pembina,North Dakota,3401,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,16925
Eastport,Maine,103,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,169
Eastport,Maine,103,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,72
Eastport,Maine,103,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,97
Eastport,Maine,103,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,8569
Eastport,Maine,103,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,12966
Eastport,Maine,103,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,4
Eastport,Maine,103,US-Canada Border,04/01/2019 12:00:00 AM,Buses,2
Eastport,Maine,103,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,34
Douglas,Arizona,2601,US-Mexico Border,04/01/2019 12:00:00 AM,Trucks,2141
Douglas,Arizona,2601,US-Mexico Border,04/01/2019 12:00:00 AM,Truck Containers Full,1646
Douglas,Arizona,2601,US-Mexico Border,04/01/2019 12:00:00 AM,Truck Containers Empty,496
Douglas,Arizona,2601,US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicles,129657
Douglas,Arizona,2601,US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,230250
Douglas,Arizona,2601,US-Mexico Border,04/01/2019 12:00:00 AM,Pedestrians,79037
Douglas,Arizona,2601,US-Mexico Border,04/01/2019 12:00:00 AM,Buses,196
Douglas,Arizona,2601,US-Mexico Border,04/01/2019 12:00:00 AM,Bus Passengers,1365
Van Buren,Maine,108,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,667
Van Buren,Maine,108,US-Canada Border,04/01/2019 12:00:00 AM,Train Passengers,54
Van Buren,Maine,108,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Full,381
Van Buren,Maine,108,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Empty,217
Van Buren,Maine,108,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,13251
Van Buren,Maine,108,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,20002
Van Buren,Maine,108,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,4
Van Buren,Maine,108,US-Canada Border,04/01/2019 12:00:00 AM,Buses,1
Van Buren,Maine,108,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,12
Detroit,Michigan,3801,US-Canada Border,04/01/2019 12:00:00 AM,Trains,154
Detroit,Michigan,3801,US-Canada Border,04/01/2019 12:00:00 AM,Train Passengers,462
Detroit,Michigan,3801,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Full,7381
Pembina,North Dakota,3401,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,37592
Pembina,North Dakota,3401,US-Canada Border,04/01/2019 12:00:00 AM,Buses,50
Pembina,North Dakota,3401,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,1261
Lynden,Washington,3023,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,51209
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,764
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Buses,33
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,4863
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,131989
Skagway,Alaska,3103,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,138
Skagway,Alaska,3103,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,6
Skagway,Alaska,3103,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,132
Skagway,Alaska,3103,US-Canada Border,04/01/2019 12:00:00 AM,Trains,2
Skagway,Alaska,3103,US-Canada Border,04/01/2019 12:00:00 AM,Train Passengers,91
Skagway,Alaska,3103,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,2326
Skagway,Alaska,3103,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,4729
Skagway,Alaska,3103,US-Canada Border,04/01/2019 12:00:00 AM,Buses,40
Skagway,Alaska,3103,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,2089
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,80950
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Empty,319
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Full,138
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Train Passengers,57
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,5516
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,4005
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,1548
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Trains,13
Ketchikan,Alaska,3102,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,223
Ketchikan,Alaska,3102,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,336
Ketchikan,Alaska,3102,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,16
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Train Passengers,26
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Full,8
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Empty,49
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,50042
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,80470
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,900
Carbury,North Dakota,3421,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,1
Carbury,North Dakota,3421,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,1
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Buses,16
Calais,Maine,115,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,644
Detroit,Michigan,3801,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Empty,4476
Detroit,Michigan,3801,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,334678
Detroit,Michigan,3801,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,543821
Detroit,Michigan,3801,US-Canada Border,04/01/2019 12:00:00 AM,Buses,631
Detroit,Michigan,3801,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,5995
Dalton Cache,Alaska,3106,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,73
Dalton Cache,Alaska,3106,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,6
Dalton Cache,Alaska,3106,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,67
Dalton Cache,Alaska,3106,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,897
Dalton Cache,Alaska,3106,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,1771
Dalton Cache,Alaska,3106,US-Canada Border,04/01/2019 12:00:00 AM,Buses,1
Dalton Cache,Alaska,3106,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,5
Carbury,North Dakota,3421,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,790
Carbury,North Dakota,3421,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,1547
Grand Portage,Minnesota,3613,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,979
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Trains,19
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,3373
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,11287
Sumas,Washington,3009,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,13776
Lynden,Washington,3023,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,96535
Bridgewater,Maine,127,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,410
Bridgewater,Maine,127,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,193
Frontier,Washington,3020,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,1481
Frontier,Washington,3020,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,3195
Frontier,Washington,3020,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,5752
Frontier,Washington,3020,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,4
Frontier,Washington,3020,US-Canada Border,04/01/2019 12:00:00 AM,Buses,6
Antler,North Dakota,3413,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,31
Antler,North Dakota,3413,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,27
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,135
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Buses,6
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,747
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,43323
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,25494
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Empty,16822
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Full,54912
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Train Passengers,772
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Trains,386
Bridgewater,Maine,127,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,217
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,423
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,1062
International Falls-Ranier,Minnesota,3604,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,1482
Bridgewater,Maine,127,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,3159
Bridgewater,Maine,127,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,5267
Port Huron,Michigan,3802,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,16673
Baudette,Minnesota,3424,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,30
Baudette,Minnesota,3424,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,19957
Baudette,Minnesota,3424,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,11926
Madawaska,Maine,109,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,178
Madawaska,Maine,109,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,37
Madawaska,Maine,109,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,141
Madawaska,Maine,109,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,31145
Lynden,Washington,3023,US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,76
Northgate,North Dakota,3406,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,804
Antler,North Dakota,3413,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,4
Antler,North Dakota,3413,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,580
Antler,North Dakota,3413,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,1050
Frontier,Washington,3020,US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,176
Ambrose,North Dakota,3410,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,83
Ambrose,North Dakota,3410,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,120
Willow Creek,Montana,3325,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,134
Willow Creek,Montana,3325,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,272
Friday Harbor,Washington,3014,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,235
Friday Harbor,Washington,3014,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,557
Wildhorse,Montana,3323,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,142
Wildhorse,Montana,3323,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,195
Lancaster,Minnesota,3430,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,3041
Lancaster,Minnesota,3430,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,1561
Lancaster,Minnesota,3430,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,331
Lancaster,Minnesota,3430,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,117
Lancaster,Minnesota,3430,US-Canada Border,04/01/2019 12:00:00 AM,Trucks,448
Northgate,North Dakota,3406,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,434
Northgate,North Dakota,3406,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,413
Northgate,North Dakota,3406,US-Canada Border,04/01/2019 12:00:00 AM,Trains,17
Northgate,North Dakota,3406,US-Canada Border,04/01/2019 12:00:00 AM,Train Passengers,51
Northgate,North Dakota,3406,US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Full,817
Wildhorse,Montana,3323,US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,4
Wildhorse,Montana,3323,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,743
Wildhorse,Montana,3323,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,1562
Whitlash,Montana,3321,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,28
Whitlash,Montana,3321,US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,50
